message,label,id
"As usual..iam fine, happy &amp; doing well..:)",ham,1976
Okie,ham,1977
So when you gonna get rimac access,ham,1978
'Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?',ham,1979
'HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!',ham,1981
R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,ham,1982
Hello madam how are you ?,ham,1983
"As usual..iam fine, happy &amp; doing well..:)",ham,1984
Thanks for sending this mental ability question..,ham,1986
2marrow only. Wed at  &lt;,ham,1987
I cant pick the phone right now. Pls send a message,ham,1989
Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,ham,1990
How come?,ham,1992
Ok lor...,ham,1993
S da..al r above  &lt;,ham,1994
Unni thank you dear for the recharge..Rakhesh,ham,1996
Haha... They cant what... At the most tmr forfeit... haha so how?,ham,1997
"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",ham,1998
I WILL CAL YOU SIR. In meeting,ham,2000
"Sorry da thangam, very very sorry i am held up with prasad.",ham,2001
Tiwary to rcb.battle between bang and kochi.,ham,2002
Thank god they are in bed!,ham,2003
Am in gobi arts college,ham,2004
Why she wants to talk to me,ham,2005
Pandy joined 4w technologies today.he got job..,ham,2006
"They can try! They can get lost, in fact. Tee hee",ham,2008
My friends use to call the same.,ham,2009
"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",ham,2010
"It,,s a taxt massage....tie-pos argh ok! Lool!",ham,2011
"Hi, can i please get a  &lt;",ham,2012
Do you like shaking your booty on the dance floor?,ham,2013
Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,ham,2015
Its sarcasm.. .nt scarcasim,ham,2016
Great! I have to run now so ttyl!,ham,2017
Feel like trying kadeem again? :V,ham,2018
Not yet chikku..wat abt u?,ham,2020
Ok...,ham,2021
Want to finally have lunch today?,ham,2022
Do you know when dad will be back?,ham,2023
He remains a bro amongst bros,ham,2026
R u meeting da ge at nite tmr?,ham,2027
Why de. You looking good only:-)..,ham,2028
Super msg da:)nalla timing.,ham,2030
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",ham,2031
I am 6 ft. We will be a good combination!,ham,2032
Where in abj are you serving. Are you staying with dad or alone.,ham,2033
Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;,ham,2036
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham,2037
There r many model..sony ericson also der.. &lt;,ham,2039
Okie,ham,2040
Yes I know the cheesy songs from frosty the snowman :),ham,2041
"Ya ok, vikky vl c witin  &lt;",ham,2042
Hey tmr meet at bugis 930 ?,ham,2044
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,ham,2046
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,ham,2047
Can you use foreign stamps for whatever you send them off for?,ham,2049
Oh baby of the house. How come you dont have any new pictures on facebook,ham,2051
Feb  &lt;,ham,2052
"Omw back to tampa from west palm, you hear what happened?",ham,2053
Yup no more already... Thanx 4 printing n handing it up.,ham,2054
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,ham,2056
S now only i took tablets . Reaction morning only.,ham,2057
Sorry de i went to shop.,ham,2059
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",ham,2061
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,ham,2062
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,ham,2063
Cool. I am  &lt;,ham,2064
"House-Maid is the murderer, coz the man was murdered on  &lt;",ham,2065
Okie.. Thanx..,ham,2066
Go where n buy? Juz buy when we get there lar.,ham,2068
Ok lor...,ham,2069
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",ham,2070
Nope... C ü then...,ham,2071
No i am not having not any movies in my laptop,ham,2072
I havent lei.. Next mon can?,ham,2076
Mm feeling sleepy. today itself i shall get that dear,ham,2077
Do ü noe if ben is going?,ham,2079
Can you do a mag meeting this avo at some point?,ham,2080
I meant middle left or right?,ham,2081
Really? I crashed out cuddled on my sofa.,ham,2082
I sent you the prices and do you mean the  &lt;,ham,2084
Are you this much buzy,ham,2085
Nothing. Can...,ham,2086
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,ham,2088
"Tick, tick, tick ... Babe",ham,2089
K da:)how many page you want?,ham,2090
Ya had just now.onion roast.,ham,2091
Send his number and give reply tomorrow morning for why you said that to him like that ok,ham,2092
You said not now. No problem. When you can. Let me know.,ham,2093
Ok but tell me half an hr b4 u come i need 2 prepare.,ham,2094
Play w computer? Aiyah i tok 2 u lor?,ham,2095
Sat right? Okay thanks...,ham,2096
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",ham,2097
We r outside already.,ham,2098
Yo we are watching a movie on netflix,ham,2100
What time. I‘m out until prob 3 or so,ham,2101
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",ham,2102
I dont thnk its a wrong calling between us,ham,2103
I am not sure about night menu. . . I know only about noon menu,ham,2104
ARR birthday today:) i wish him to get more oscar.,ham,2105
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham,2106
Wow v v impressed. Have funs shopping!,ham,2110
I am on the way to ur home,ham,2111
No problem. Talk to you later,ham,2113
Still in customer place,ham,2115
"Dude u knw also telugu..thts gud..k, gud nyt..",ham,2117
We confirm eating at esplanade?,ham,2118
Send me your id and password,ham,2119
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,ham,2120
Well I might not come then...,ham,2121
Long after I quit. I get on only like 5 minutes a day as it is.,ham,2122
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,ham,2123
"Just arrived, see you in a couple days &lt;3",ham,2124
"K, wat s tht incident?",ham,2125
Yeah get the unlimited,ham,2126
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",ham,2127
Ü got wat to buy tell us then ü no need to come in again.,ham,2128
When you are big..| God will bring success.,ham,2129
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon '",ham,2131
Not from this campus. Are you in the library?,ham,2132
The affidavit says  &lt;,ham,2133
How will I creep on you now? ;_;,ham,2134
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,ham,2135
If I get there before you after your ten billion calls and texts so help me god,ham,2136
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,ham,2137
"House-Maid is the murderer, coz the man was murdered on  &lt;",ham,2138
Depends on where u going lor.,ham,2139
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,ham,2140
Lil fever:) now fine:),ham,2142
Can a not?,ham,2143
Oh yeah I forgot. U can only take 2 out shopping at once.,ham,2146
Mm so you asked me not to call radio,ham,2147
Thinkin about someone is all good. No drugs for that,ham,2148
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham,2149
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",ham,2150
Some are lasting as much as 2 hours. You might get lucky.,ham,2151
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,ham,2153
Oh god..taken the teeth?is it paining,ham,2154
No need to buy lunch for me.. I eat maggi mee..,ham,2157
Ok lor...,ham,2159
Wife.how she knew the time of murder exactly,ham,2160
Howz that persons story,ham,2162
Thanx 4 sending me home...,ham,2163
Its normally hot mail. Com you see!,ham,2164
U sick still can go shopping?,ham,2165
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ham,2166
Nice.nice.how is it working?,ham,2167
Were trying to find a Chinese food place around here,ham,2168
Ok thanx...,ham,2170
aathi..where are you dear..,ham,2171
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,ham,2172
Will be out of class in a few hours. Sorry,ham,2173
Wat time u finish ur lect today?,ham,2174
Are you going to wipro interview today?,ham,2176
how tall are you princess?,ham,2177
I doubt you could handle 5 times per night in any case...,ham,2178
Haha... Hope ü can hear the receipt sound... Gd luck!,ham,2179
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham,2180
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,ham,2181
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham,2182
I want to be there so i can kiss you and feel you next to me,ham,2183
I am not at all happy with what you saying or doing,ham,2184
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",ham,2186
He says hi and to get your ass back to south tampa (preferably at a kegger),ham,2187
Smith waste da.i wanna gayle.,ham,2188
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,ham,2192
See you there!,ham,2193
I dont understand your message.,ham,2194
Crucify is c not s. You should have told me earlier.,ham,2195
Fuck cedar key and fuck her (come over anyway tho),ham,2196
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham,2197
U still painting ur wall?,ham,2199
Printer is cool. I mean groovy. Wine is groovying,ham,2201
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,ham,2203
No probs hon! How u doinat the mo?,ham,2205
My battery is low babe,ham,2206
Went to ganesh dress shop,ham,2208
Ü collecting ur laptop then going to configure da settings izzit?,ham,2210
If you r @ home then come down within 5 min,ham,2211
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",ham,2212
Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham,2213
"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",ham,2215
Tell me pa. How is pain de.,ham,2216
Helloooo... Wake up..! 'Sweet' 'morning' 'welcomes' 'You' 'Enjoy' 'This Day' 'with full of joy'.. 'GUD MRNG'.,ham,2219
ALRITE,ham,2220
Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ham,2221
How do you guys go to see movies on your side.,ham,2223
Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,ham,2224
Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,ham,2226
What time should I tell my friend to be around?,ham,2227
Yes. that will be fine. Love you. Be safe.,ham,2228
Thanks chikku..:-) gud nyt:-*,ham,2229
Is xy in ur car when u picking me up?,ham,2230
"Thanx 4 the time we’ve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",ham,2231
Fine am simply sitting.,ham,2233
Are you coming to day for class.,ham,2234
Im done. Just studyn in library,ham,2235
Ok... U enjoy ur shows...,ham,2236
