message,domain,id
do i have anything on my schedule for may 3,home,0fdcd259-6727-4e27-bbae-92f7b7c02da2
how would i change from centimeters to inches,utility,57ff350e-8c01-4269-bd1b-f85218202909
call my credit card company and ask can i use my points,credit_cards,2ab3bd4d-38b9-45fe-a574-de787580f712
i would like to check my reservation for jean at taco house,kitchen_and_dining,e659d785-dcca-4fa0-84f9-b137570d2808
how can i track the progress of my credit card application,credit_cards,7e8d52cb-70c6-47d2-909e-0ec728f8f43a
give me the date that i last got my car checked,auto_and_commute,d7bf6dbc-8bea-4ab9-a1f7-95c2364e3b1d
can you check when i'm next due for an oil change,auto_and_commute,c8d0b4d5-a3b0-48cf-9a06-e7ac61d7c527
has visa gotten back to me regarding my card app,credit_cards,2e0eda28-4ac5-4104-a555-dfbd9f885bf0
i recently took a new job and need help with my 401k rollover,work,a2502023-9227-4f72-98ac-66f3ed3cd2f5
i would like you to revert to your factory settings,meta,81ac4a23-953a-4aa9-b24c-6d295770bc45
do i have cheese on my shopping list if not please add it,home,764da603-2186-40a3-bb43-369c82f632f8
how low should the tread be on my tires to replace them i bought new tires four years ago,auto_and_commute,b153a4fd-2c6d-425a-8d00-1e0f7426fd6e
go to whisper mode until i say to go back to normal,meta,8795bead-fe01-4980-94bf-215ec849b1c8
tell me how to jump start my dead battery,auto_and_commute,cb73cf24-40f5-4d3c-b2cd-8c3be211f221
make a chart of the different types of whales,oos,a72869ab-5075-4fea-98c4-f2db89ac4c77
has my request for vacation time been okayed,work,8625f4ee-f85f-46fc-9952-d4403407bc5a
what's your hometown,small_talk,6d4daf91-6112-4fca-9ec1-2233957c5e3d
what is the next holiday,work,f7a597cd-63f3-4fb4-ad70-d8815ea4fb9f
what kind of glue is used for gluing pipes together,oos,24a039b8-31d1-43f4-969c-8edbd285aca5
please tell me what amount i'm earning,work,2a4338b6-a603-4dc6-b062-7d75e4fd0c46
did i remember to add buy flowers to my chore list today,home,a39cd65b-cb54-4663-a661-fea879b4d1b1
what is my current location,utility,2cdd952b-d946-4dd8-bfed-7871747aac36
what's the interest rate on my savings,banking,1069eebc-2564-457f-a39b-1d3ce89143b5
what is my pay,work,b17ee122-23b2-436f-8cec-946a8e6c9231
is it possible to order more checkbooks for my chase bank account,banking,20a7c943-5803-4188-9d74-93f4aa27a59a
i need to report a lost card,credit_cards,9e860414-1f89-4c55-b50d-e24eabd56635
when will i get the next holiday with pay,work,2e2a8b0b-c5e1-4f21-b218-e94b0f17afc5
i need to cancel my reservations,kitchen_and_dining,aab8b8de-39f2-4fc3-b839-bff1f06b3cd5
how do i redeem my visa points,credit_cards,132e6b46-6ae5-45a1-a181-d897042a160e
can i used the same type of plug in z as i do in the us,travel,4be40b44-3892-4b75-992f-2328af43038f
help me pick a new location to travel to,travel,e2cdfca7-3355-4fca-b7eb-55cfb80ff688
i need to disconnect from my phone,meta,3006fd51-be88-491d-bbcf-009cb90f6684
can you add apples to my shopping list if they aren't already on there,home,a0996697-9c82-4a26-b852-09215456bad7
how hot will it be tomorrow,utility,1f88b2d9-6780-4ecf-adea-3918fa9eb4fb
call me dad,meta,12957515-2d69-47d5-81a4-44766e094a39
what is the apr on my discover card,credit_cards,3f1cd77c-5f37-4a6c-82bd-5a8eb191339c
what month and year will my visa card expire,credit_cards,51eab4ea-3d43-4279-bcce-3dffd3410548
increase the volume,meta,5373502a-96cf-44a6-948b-2226371180a5
what is the status of my order,home,3fb3da07-6576-479d-9708-b44dd9550007
"i missed what you said, please say it again",meta,075d8127-2696-4b50-8cd6-b9137d1eb67f
what is my kohls card's rewards balance,credit_cards,7bef9a4a-abc2-4f07-a218-7881f5a5c954
which insurance do i have,work,a42e7ee7-1bb0-45cc-9021-9bc38921e36f
"yup, that's true",meta,7ee30307-990c-4faa-9baf-5d57ffca633a
i need to know the point of life,small_talk,c2baffde-475f-4be2-b463-d72a500f7143
repeat please,meta,a568034d-6fcf-406c-898d-0f1e5f33b77e
how much do i have in my savings account,banking,56baa4b5-c618-4c22-bb26-4fca29f015fb
pay my electric bill from my amex account,banking,4ac9b6c8-55b2-4ace-8d68-3e4f626306cd
what's the forecast for the day,utility,ef779519-f4d7-46b9-a354-3da0a17c8807
can you remind me the things i was trying to remember,home,5e74addb-311e-4088-85f6-9920e995ab8a
tell me how to get rid of a spirit that's haunting me,oos,807f3094-3a6c-415d-8032-c40ae4a04d95
have i gotten around to adding the bike ride to my calendar yet,home,061b85e8-b5b8-4e70-ae80-29ed7d934ac4
i pay how much of taxes with my income,work,2b7f9fdd-c680-4f04-a0e6-8bda38315a0a
can you text elizabeth and tell them i forgot to bring drinks,utility,c3309c56-9abe-4b5c-b938-d74893802cc4
can you set the timer to 20 minutes,utility,0353da99-de17-4cda-a204-044d8a27eb11
i'm waiting for my luggage in the airport now but it's been a while and it's still not arrived,travel,8161b83e-9bbd-46e2-8777-34d9162b9c88
i'm reporting fraudelent activity on my card,banking,bc507828-1228-47b4-9cc0-833e231d54b9
what is the insurance plan i am enrolled in,work,e6e4ff2b-8fbf-441c-a86b-8a12e15df5b0
where were you programmed,small_talk,7f45962f-7923-4f9a-bb9a-ed987ae9aa0a
have they looked over my app for the new credit card yet,credit_cards,21a7c168-3d5f-46cb-bf07-81b9822cd1fa
do you know my phone's location,utility,65b1b1f3-7cab-41e5-a77e-095f38b5d4ab
what's the inflation of my tires,auto_and_commute,26c9c20a-75b2-44f2-b154-ac82741ff481
how do you say cat in spanish,travel,c998235f-a470-4ce2-a7ae-04678ae73276
set alarm for noon,utility,760867e8-ea2b-4220-8822-68111e794ea9
time to replace my credit card,credit_cards,4eec04aa-4ae7-4dad-a47a-63c5c4300877
who engineered you,small_talk,fa778066-c8dc-45e6-b713-e27b6f4bf260
i'm going to need a coupe car in sedona from 5/1 until 5/4,travel,84c25e2a-738d-4c6b-8ad0-75c3e6bf0fbd
where can i get the form i need to do my taxes,work,d585860b-c64e-462b-8eb0-fa3d6f40a962
can i replace a stolen card soon,credit_cards,d3ece8d4-b5c3-4490-ab26-9c74cad15256
go back to your manufacturers' settings,meta,12262f37-2bd0-4daf-836d-cfc38ba3577c
i need to make a bill payment,banking,0ff49b69-d8bb-40a4-a0c2-d25f94a35062
skip to next track,home,1f65dc7b-83c5-4904-a85c-5aacccf1c42a
what is the lowest amount i can pay for my hospital bill,banking,7dac1e67-b602-4b12-bcca-3e4dc7ae7405
do i have to get shots to enter cuba,travel,f61b028a-2cea-4f23-9146-0494ecf543fb
book me a meeting room for 12pm on february 28th,work,d900a63a-815f-4225-ab3d-860cd223b812
how healthy is blueberrys,kitchen_and_dining,2735f637-6cf8-4a31-916b-27d768714b69
do you have any idea if central needs reservations,kitchen_and_dining,bff990ae-0c74-4bf4-b43b-b8c5de832e69
will this recipe still be good if i use milk instead of eggs,kitchen_and_dining,17133328-5a03-43fd-9e47-ea8a19042525
what location did you live at before,small_talk,9e0ca415-b0e5-42e0-b8c9-6d91fb1ddd59
"i'm at home, so where is the closest starbucks",auto_and_commute,ff035624-9222-45a9-966e-54f9b50783fe
give me my location on the map,auto_and_commute,b3ecbab2-f173-4916-ba36-af11d53044ec
tell me something funny about people,small_talk,c99f4f96-371e-41d5-a1ea-2498ccb88ecd
tell me what kind of gas this car uses,auto_and_commute,ece68b4f-e07e-49df-9a8e-efe6c29092af
tell me if you like cats or dogs,small_talk,0bde9a7c-b7f1-4611-94e3-364f8bfa53d0
will my vacation be approved soon,work,91bd76c4-dd9f-46e8-8a07-c44548493ad7
please add roar by katy perry to my playlist,home,ee352fcb-fdc8-4037-a4ae-fea6f61a3f81
what is my card's apr rate,credit_cards,f7e87b7c-5ff1-4910-8725-e0ba505223ee
please put in a vacation request,work,d2a2905b-635f-4507-b3cb-1602ef6e81c8
whats the total of my taxes,work,bc1f11ab-957a-4d48-bf0e-407cfaec56d6
what are some good vegan restaurants in broadripple,kitchen_and_dining,e36fbf53-2c49-4c39-b076-38e3d0d619be
tell me what is on my todo list,home,2bfca50d-1f65-44f0-88ff-fd9c63839e08
what is the sitting time at this restaurant,kitchen_and_dining,fae2a194-73cd-467c-a395-b9e00841cde8
how do you say your name,small_talk,8d7f6165-96d4-42f2-9720-bad92996bd7a
how can i locate where i am,auto_and_commute,57ad2729-bf86-41bf-baab-cef934f5ada2
could you call me a different name,meta,014c6c4a-35c1-4678-951f-6b89904b0373
what kind of questions may i ask you,small_talk,a6261db6-4064-4d23-9939-c0575202f419
what is the due date for my next oil change,auto_and_commute,3974f740-cc96-401d-b7b7-afa4230d8917
i don't know who to notify that i ran my credit card over with the lawn mower,credit_cards,8fd2188e-3384-434b-8b44-57df41e8fe01
making spaghetti sauce perfectly is done how,kitchen_and_dining,9d8fd867-39bf-4ce7-9b04-c641d48c4092
i wanna know the exchange rate between yen and dollars,travel,189c1a3e-0aec-4aa2-99ce-fee896e3f295
i need to roll a 10 sided die,utility,a080a5e7-a305-4e14-b24f-fc47111642c7
how long should i cook steak for,kitchen_and_dining,3b8befd1-2a79-4fb1-8c67-09c55c6b1e0b
today is what date,utility,b332054a-6ce9-403f-b306-f38d757b4a8d
can you see if i can get a higher limit on my discovery card,credit_cards,6c348ff7-256b-4c3e-a137-d5c9249ea2c3
who is your manager,small_talk,06b0d54c-4ea0-472d-ac66-35291b73d202
wassup,small_talk,1e561678-5e7f-486e-9af6-a0bfa7515035
what is the max credit limit for my card,credit_cards,874e6c0f-9940-4464-9e63-05b0b6f7b78d
"can you really time your compressions to queen's ""another one bites the dust""",oos,ff0bad86-ab2a-4e5a-9510-20d613002c7a
how can i have my paycheck directly deposited in my account,work,03fcdd40-7737-4036-8e2c-df9994ed3a61
find schematics for ikea desk assembly,oos,88649ca9-0af8-4500-bd55-b9a564c46bda
can you order some more eggs for me since i just ran out,home,79bbb474-ec82-4435-9c41-f0ee3dbb5f4d
how do i prevent my credit score from lowering,credit_cards,d40fdf8d-5541-4539-8bf6-c9296f4fb46d
the staff meeting on march 1 at 10:00 am needs to be added to my calendar,home,cd0495c9-ff36-4f1e-82e9-d940333693a7
you could say my name is nick,meta,7714ac16-a7f0-4ada-9a7c-d644dd2cadfd
send a text to mom saying i'm on my way,utility,964ce225-43e9-4642-872f-e7d0d5d099fe
find the nutrition info for whole milk for me,kitchen_and_dining,69fe3311-96ec-46a0-b92a-f6fd90a01e17
my luggage was on delta flight abc123 out of houston and now i can’t find it,travel,10f65f2b-5a6b-4ce5-b5de-b41caa149cd2
which plugs does england use,travel,9597dfae-0f61-421f-8a26-aab1c8e10d63
can you list all channels of a certain category,oos,09a84e80-300f-401f-99cd-04d43c2eab63
"should i go to okinawa, does it require an international visa",travel,3a8abdb9-d69e-44b6-82b5-ba96cbcac08d
who is the one who programmed you,small_talk,c1c45a90-b6a8-4ed4-a650-9369954610b4
what do i have to do to transfer my 401k,work,d7e70ab8-f9fc-48a0-a773-82b9cee20472
are there are any good places in washington that serve cheese pizza,kitchen_and_dining,cd3c82eb-3ac9-466c-96cb-f8786d2d7bbe
tell my bank that i'll be in uruguay during january to august,travel,09bf4c9b-5184-44f5-b825-647fb34e4feb
translate hello to french,travel,2cb5370f-b6b6-4184-897b-a7a7b08070f3
please confirm my reservation for march 8th at 12:00,kitchen_and_dining,a91ea838-2b62-4c83-9d1a-a08257b6af31
tell me the apr on my mastercard,credit_cards,af5628ba-6a7e-4e8a-be09-4fc3dafa2620
revert to your factory settings,meta,ddb0bf79-558d-42b2-bcfa-7681e8f6d04c
what type of gas does my car use,auto_and_commute,564f5749-fd35-45f4-98ce-23cb6a5681c0
please turn on factory settings,meta,2ac6d50c-173a-472c-9135-80f05f212a95
how do i get to the museum by bus,auto_and_commute,dafeccd5-65cd-4538-a43c-173df88dd96b
please help me book a place to stay in pittsburgh from monday to friday,travel,edb681d9-d4a6-4c83-aa47-220065e0ae4f
can you explain to me how to get some more checkbooks mailed to me,banking,37d41d96-9e3c-4210-bc3f-d07216b5e5ce
say what you think my name is,meta,9c584119-294b-4411-96e3-00a2499fb1d4
what kind of things can you help with,small_talk,4d9943a8-c596-4617-a0ef-5004fa47925e
does mcdonalds take reservations,kitchen_and_dining,e96c1df9-ad8c-4779-a041-b2925088781c
do you work for a different employer,small_talk,40c8735b-f722-40b4-88b2-0d326ac0e519
could you submit a pto request for me from dates oct thirty to nov second,work,80fb8ae0-f7e4-41de-bf45-9da1ae195bc0
what kind of mileage does this car get,auto_and_commute,f49f720d-e33e-4ad5-8a6a-28f2dc55db54
where can i have a black and white photo blown up to poster size,oos,993f2cf7-40dd-4105-ae17-68cfc5b80bcc
what do you know me by,meta,b83e4560-3598-4e6b-be13-9852b5bc5351
how can i benefit from using you,small_talk,250ac412-b97d-4b94-810d-cb6795fb6c55
the atm chewed up my card can i get a new one,credit_cards,254cde84-76c2-422c-ac74-ab1c10363c31
what's the current amount of vacation owed to me,work,b0f9059a-856d-4d5d-bc23-38f24ece8e83
what are the transaction fee using our card in florence if any,credit_cards,873bbbe3-5a86-402d-b952-a3d1ddcb2c8a
what is the amount of blood needed to stay alive,oos,f4522926-caef-4ab7-ab5c-7317c54cf127
what are you hobbies,small_talk,e129f998-88d8-4bf7-be5a-27a275a4ecaf
what's the exchange rate betwen usd and euros,travel,9a55b911-39cc-4279-9b34-ee8d61be266d
what's 10 euros in dollars,travel,0a2d04b0-b39a-40e8-b582-d10e1a1e5117
i need to add iep meeting to my calendar on april 15th,home,ff711aa4-28d9-4b0b-adc5-fc535af5d308
what type of questions are you partial to that i can ask you,small_talk,24fe871f-c340-40c4-b8da-6067c279b6af
are there any travel alerts for brazil,travel,0eee923c-995a-4402-abad-58a1607aaebb
send mom a text i'll talk to you later,utility,6d99dec0-db16-44df-8347-3dbbddd5b4da
i'd like to pay my coned bill,banking,12e8dec1-3dd0-4270-8dee-ad2f8369aab7
i need know my credit limit on my american express card,credit_cards,96c5b2bb-e2bd-46e6-ac86-46eb96e89576
i need to cancel my reservation for new york to xai varanda,kitchen_and_dining,29b80cdd-8425-4c33-835e-9915d6bbb7c4
can i use pasta sauce instead of tomato paste,kitchen_and_dining,2dec7ed1-3842-4fb4-8bad-d22158a27876
are there any local stations covering the moral march in raleigh in februaryu,oos,990e8021-0423-416a-ad7d-042a9dd08802
what is the most rented movie this week,oos,e1525b0f-bf19-41b5-9002-2020b26b9cc8
i want you to set alarms for 2pm and 3pm,utility,6f4e991f-d747-433f-900c-423dae34a90c
please add onto my phone,meta,1eca6865-9b43-4436-8d99-4f84ff7a278f
what step should i take next if i lost my luggage,travel,315137d4-8b33-4a14-b346-ffd1ad572b47
what did i ask you to remind me of,home,4712a117-de24-48d8-916e-e9df355e01ad
i need help since someone stole my card,credit_cards,f72dbee3-c0f3-494a-8cbc-21633595090a
what gasoline do i need to buy,auto_and_commute,781f2e67-b35c-456a-8d13-12b8136c92e7
can you give me a burmese dinner suggestion,kitchen_and_dining,684a8695-7104-4755-b47c-9fd940fb7d4a
"great, thanks!",small_talk,7635405d-07e6-4ce8-8357-f7593f30708d
on the card can you give me the last transactions,banking,81b7e401-35bb-4988-b2a5-c4a3b65ab117
i need status on that vacation request,work,7e5d9d0c-18c7-4c04-98fd-3e214a0ec305
let's go to the next song please,home,05a0c065-07ae-4d5b-a7db-e854ec7261d0
do you work for a different individual,small_talk,565d1b2c-d61f-406a-bb32-d6807c5a6f47
when will i need to replace my tires if i last replaced them on december 20,auto_and_commute,e060a355-7c35-4ebd-8e17-4e8440f2903f
i wish to request a change in insurance plans,work,9ff0752c-fb61-4f41-a62e-4ef87b0ff102
how much do americans pay for federal taxes on average,work,b70629ac-db90-44e1-b595-b3162646987c
when is the next day we have off,work,59c0ec03-8652-4f2d-8d92-096e583de2b8
how are the interest rates at chase bank,banking,d4c2334f-4688-4f9b-9105-747993cd285e
yep,meta,3e22050c-c327-49bf-8038-eb524a97e556
i would like you to secure a 4:30 pm reservation for five people at morton's steakhouse,kitchen_and_dining,722683cf-8f0a-4950-b01a-c6f8efd08320
tell me the amount of calories in muffins,kitchen_and_dining,637e71d1-fe56-407a-a7c9-7b89bf095fd4
"message carl, you suck",utility,8d07f111-8e23-42b9-905b-a31360edbbc9
i don't need grocery shopping on my todo list anymore,home,df838d49-0c88-455b-8966-60475c122d60
who are you employed by,small_talk,103b5170-d4f2-4657-8bb2-3d9c7a0a26aa
are there any travel warnings for london,travel,ca4f71fd-5f66-4a45-9397-4629abea4ca2
what ingredients are necessary for a steak,kitchen_and_dining,807e0ef5-a35e-4922-8ce8-cd1680d71fd1
what date does my apple juice expire,kitchen_and_dining,971f7a0c-cf10-410d-bdf9-b3e325879df7
tire pressure please,auto_and_commute,82160a53-d0ca-4782-92ba-79bf82300255
tell me the time in las vegas,utility,bdf4ee5c-ed2d-422c-924f-0158b391bdcc
how do i locate my credit rating,credit_cards,7e6c5835-24b2-464e-b926-1e1be627b530
please request pto for me from march 3rd to march 7th,work,fdce3eed-5dcc-414f-ab57-fe5c641fe3b9
i want change your name to russ,meta,8a9c546d-1874-4d68-8527-d243a2a4577e
tell me a fun fact about mt everest,small_talk,5c0ca2d0-13b9-4b33-8c5c-6de3eb16f0c6
can you tell me if you're human or if you're a computer,small_talk,78b0e40c-32e9-48e3-b282-ac1fffc512e4
slow down your voice,meta,a0b66e65-6085-44ac-85f5-214f8cf0a2f4
direct deposit,work,37dac3f8-eaf9-4089-8451-23e14a7b64fc
how many calories are in cookies,kitchen_and_dining,15f0db13-94e9-4d1b-97d8-58c2790a758f
vaccines for my trip to cuba,travel,39078b99-13e5-4369-9bce-79c477b43bd4
how many teaspoons are in a half a cup,utility,3fd33b99-9ce4-4966-95f6-55a265da0ab2
i want a rental car that is available tomorrow and that i can keep for four days please find me one,travel,2be51fe5-ff14-4f9b-86da-2bf13eb1b52b
what is my bank balance for all accounts,banking,cc591ec1-d64b-44d8-9bb2-108935b1f049
tell me how you've been,small_talk,393b6e81-834a-4547-b442-5829e0a90c68
